@RELATION synthetic0

@ATTRIBUTE Attr0 NUMERIC
@ATTRIBUTE Attr1 NUMERIC
@ATTRIBUTE Attr2 NUMERIC
@ATTRIBUTE Attr3 NUMERIC
@ATTRIBUTE Attr4 NUMERIC
@ATTRIBUTE Attr5 NUMERIC
@ATTRIBUTE Attr6 NUMERIC
@ATTRIBUTE Attr7 NUMERIC
@ATTRIBUTE Attr8 NUMERIC
@ATTRIBUTE Attr9 NUMERIC
@ATTRIBUTE Class0 {0, 1}
@ATTRIBUTE Class1 {0, 1}
@ATTRIBUTE Class2 {0, 1}
@ATTRIBUTE Class3 {0, 1}
@ATTRIBUTE Class4 {0, 1}

@DATA
0.783173829298982,0.640085909634745,0.405554831587408,0.350756515383683,0.397747222961432,0.606158204237122,0.162449483152168,0.0264275092144867,0.997851719844712,0.706472665386635,1,0,0,0,1
0.975817293856976,0.443950532214286,0.0215659032470082,0.557307294503578,0.89192340917934,0.957953696542184,0.374589907063431,0.818844429034574,0.733879277783738,0.167358936332432,1,0,0,0,1
0.380621614799652,0.59656516796796,0.733693313224476,0.20848116377308,0.278748186731318,0.837483698368299,0.247849371267589,0.012939418004501,0.625263353476441,0.966469474996102,0,0,0,0,1
0.949012475354818,0.667375996613738,0.085225375346489,0.202195427799807,0.810872166544908,0.913465320464107,0.247255720679465,0.639319655994907,0.895450495609092,0.240901264962064,0,0,0,0,1
0.470748435996755,0.037965051269341,0.272528055095536,0.891428740220214,0.420795664293897,0.115341614689358,0.271604126535195,0.104800299984493,0.33800574727798,0.556413853521537,0,0,0,0,1
0.489008162551708,0.53601706682657,0.0100468943425114,0.0477464612574703,0.109639129321822,0.121600046143933,0.747018047805641,0.829448483749462,0.483341914582474,0.522885894053692,0,1,0,0,1
0.02259190371482,0.355684630826707,0.0116121366203028,0.689078186423215,0.269809256217057,0.854340082351352,0.633132272295669,0.261106760295595,0.417932581377771,0.979479012382544,1,0,0,0,0
0.321241364744409,0.984456126790463,0.112271794943214,0.381569265632679,0.44277677348307,0.482073230906419,0.002119265172427,0.461003274397354,0.704747852173395,0.258684457018667,1,0,0,0,1
0.0605363558621923,0.832509645609637,0.69419188998945,0.793616163336146,0.0430850629082238,0.923508125555273,0.607931571941617,0.436277723812964,0.16676852734694,0.803157653804358,0,1,0,0,0
0.142964844680748,0.927789749572321,0.216868865797366,0.194928630818954,0.206756086755663,0.145969310200015,0.249555396898199,0.662755285704299,0.958253237482125,0.950006291205338,1,0,0,0,1
0.0568363808005827,0.903590871215637,0.0415664794043081,0.455909082993003,0.229999100055299,0.159651325496866,0.336693596391144,0.550663763714785,0.1764959630738,0.853188665021381,1,0,0,0,0
0.0336081402588574,0.632246970164042,0.907936508897449,0.438836633837946,0.766933113552852,0.934677888706666,0.0607340792159524,0.454095589529918,0.448984961869849,0.93173061848369,1,0,0,1,0
0.693337785115349,0.147146397741358,0.787951320262614,0.169064833075178,0.415965163443249,0.280925970811266,0.764465868207768,0.0489918704707741,0.03764845462829,0.660070029435812,0,0,0,0,1
0.42029933394625,0.316349527472945,0.871424379686187,0.28180264626193,0.998832867820041,0.712751081442379,0.656243704890262,0.364985894235197,0.204322465099052,0.203967975248122,0,1,0,0,1
0.253932043556328,0.356554415750458,0.930404581617774,0.833513898054951,0.196322853144057,0.462100352463403,0.419288849105106,0.208420195138104,0.937754668549238,0.730728023415515,1,0,0,0,0
0.945405329682034,0.386921917382986,0.130422834132338,0.375250916875806,0.893917048692772,0.131512485674058,0.919766955748899,0.353004166233545,0.457694211633866,0.0824827047575327,0,0,0,0,1
0.868720444291235,0.393249741082514,0.845916553711366,0.830771545677038,0.373357056699754,0.775456906006426,0.144157611920654,0.0485822412056728,0.439920108680542,0.46200669185808,0,1,0,0,1
0.959724442663152,0.979533499453565,0.778997268925754,0.687732808655215,0.402916318762379,0.986678022129085,0.575974272187248,0.0726200735390501,0.337505911544832,0.0356530516965314,0,0,0,0,1
0.691165621162461,0.172980413746182,0.381588141131697,0.110864249631787,0.615263884298157,0.52408856215431,0.223904198863145,0.211484826725827,0.890824343334076,0.189310742054272,0,1,0,0,1
0.0701813562512543,0.344295193170562,0.447131367762604,0.0675802784452614,0.37431661738148,0.100421822816522,0.527859124603803,0.261258238362262,0.665550370234612,0.534519763012149,0,0,1,0,1
0.200265324970645,0.479535254406543,0.22499100682701,0.22972332303274,0.610180069383536,0.00164013074906577,0.655931802523076,0.942632162222331,0.931733716976216,0.415669810593371,1,0,0,0,1
0.778108680986973,0.514793116045007,0.430373845287114,0.265811143760704,0.884042336486284,0.73246346963646,0.832781682007878,0.139031514232448,0.320390528158826,0.984906055767197,0,1,0,0,1
0.617232300029514,0.444637945317786,0.917775005123442,0.232253823099601,0.0871974269072994,0.475954947820803,0.517426706222305,0.330279111299267,0.94002601370522,0.0289660979908292,1,0,0,0,1
0.754807045740376,0.294948148731045,0.767001106610017,0.249168026389777,0.418175099718995,0.858977734820346,0.0372384290542234,0.870558789823368,0.285869985461442,0.877465609254622,1,0,0,0,0
0.455670664783257,0.160727857283586,0.959673527651022,0.272154698964891,0.843539413494897,0.0865723527205813,0.191239051986035,0.15476045197318,0.333692899090617,0.0618512699224683,1,0,0,0,0
0.909539603491092,0.675601955355751,0.407355552240227,0.693318994180658,0.896458637082673,0.929551227427973,0.232627011017376,0.586428833642281,0.189570359742751,0.47906106613303,1,0,0,0,1
0.530700505908058,0.851534225289944,0.464518305056085,0.874574144122864,0.62452183657196,0.208156833861204,0.114741199810402,0.829301112571158,0.209789635733031,0.0828714087892756,0,0,0,0,1
0.445875215432763,0.290396993823872,0.214365886630091,0.658070192451714,0.901868513938251,0.460572978629463,0.746635799111635,0.0468361786959475,0.0735898195755985,0.980841327333713,1,0,0,1,0
0.34465843297326,0.809375561865345,0.0016098889315771,0.0811305033590196,0.142164246742567,0.470169449444819,0.541661510820425,0.101122633451068,0.322488145817824,0.618291378351232,0,1,1,0,1
0.62376839081494,0.835936507779395,0.409581204470897,0.492761358351774,0.125612577726978,0.550179036546386,0.633064028335517,0.468100635757351,0.163126558197082,0.839243740896695,0,1,0,0,1
0.510107550941181,0.995889079954774,0.393743429294516,0.251368715154077,0.340082399105748,0.833811044148685,0.353196884590691,0.492498766113025,0.90235744718866,0.465503989311307,0,0,0,0,1
0.565840156647588,0.806085367274313,0.0584192094529139,0.522885438672678,0.564227863678949,0.0256831716245384,0.576957992521031,0.296231739348835,0.694427308346462,0.276524599470426,0,1,0,0,1
0.15775993659628,0.439156035364882,0.515311459242377,0.903040670491371,0.85026926819234,0.455096892030098,0.298516681432048,0.113393228931876,0.0337647903529665,0.279417990078959,1,0,0,1,0
0.835900993422344,0.649923519940993,0.188497966272354,0.823750229466155,0.322116060631954,0.862568816238395,0.662840632088222,0.506408619870163,0.206993070933757,0.354100785402795,0,1,0,0,1
0.394512136081278,0.625414370081483,0.372158305549131,0.193611252854825,0.224960043869882,0.0463899265990332,0.450838902726631,0.508954300744665,0.0689642972615351,0.966051911389597,0,0,0,1,0
0.352253873587205,0.968131980085479,0.443086634712971,0.847635237955103,0.358440403736381,0.0409956863843194,0.230522084580907,0.0705149885714434,0.0945574234837288,0.927243877850419,1,0,0,0,0
0.19554025383212,0.249208965778067,0.974255215806999,0.425673348725807,0.0111576979864618,0.748355974658382,0.671445394381646,0.289320359876107,0.988809895127128,0.769801257826496,1,0,0,0,1
0.481321161675555,0.631547306685352,0.814461758547472,0.535901072095407,0.101584270913526,0.997316963759942,0.308207056808765,0.921654930894892,0.115699602612371,0.501779205593,1,0,1,0,0
0.74317155455035,0.703060870136327,0.970517568222653,0.900687379141406,0.952613910247797,0.929951269603244,0.463241295533584,0.0223913081375513,0.120593693174049,0.124728422107577,0,0,0,1,0
0.774647011475356,0.997712841630074,0.415368025556956,0.0972150759941078,0.477657575092292,0.238919895579973,0.0241594141996079,0.539353352580164,0.139065297780676,0.949380525969255,1,0,0,1,0
0.441455746305057,0.616764825038401,0.281057275640102,0.248096101679382,0.67177547819923,0.267719808439865,0.376860712271003,0.63389455564727,0.44918317464602,0.099250701610607,0,0,0,1,0
0.562395077372313,0.0408913967153177,0.833773203356976,0.941221046309813,0.770314167579029,0.247126372570669,0.403055251480068,0.990886523641645,0.378243157598286,0.719657837233446,1,0,0,0,1
0.827798971498209,0.203311408944256,0.187053797552064,0.0777412979387143,0.294107299377556,0.882954337343836,0.775385951937191,0.73290369384153,0.0224683243252372,0.172208963815768,1,0,0,0,1
0.918408570536342,0.238648941981639,0.115844990159692,0.650736287930779,0.436132111108774,0.00653605304609106,0.710298861128854,0.952727118512552,0.00210062345109996,0.0574058291605082,0,0,0,0,1
0.744217458536011,0.248948727960949,0.710363701770889,0.221528127714873,0.908427781013952,0.0728125435214916,0.241384246734718,0.405669781429458,0.35636605696571,0.336799296008685,0,0,0,1,0
0.624260180449118,0.456791705144259,0.716998345389568,0.204358981962853,0.952383683741255,0.881377084859615,0.55307745131266,0.257226402473984,0.270753230922833,0.42666669383053,0,0,0,1,0
0.790872015790021,0.284669792192836,0.823265134857751,0.325737060835838,0.0434248422326937,0.368072706549447,0.0360381259326995,0.876648845211512,0.219810595233948,0.468497857617252,1,0,0,0,1
0.0448072898076517,0.0716739377627467,0.276665851329884,0.902603523838256,0.833285376025627,0.612065352985389,0.823422902060626,0.220668478068796,0.343206131997056,0.362485948380828,0,1,0,0,0
0.641147577893855,0.687878432935911,0.27676633598789,0.069567046517556,0.445123161149854,0.527860971480054,0.225559585507211,0.412698388649476,0.331403067162003,0.839546864161147,1,0,0,0,1
0.356063740872001,0.412538149924613,0.775836122630958,0.628455945082088,0.185917242112366,0.723783466412152,0.21585813260034,0.552773402046517,0.0938596872382215,0.0218075531861213,0,0,0,0,1
0.370829241563796,0.262123606930857,0.114306274665386,0.869470372525688,0.281501747968711,0.368214458961412,0.325410133841211,0.233391087817282,0.191806531102198,0.235074275925391,0,1,1,0,1
0.306488224799946,0.174928471753464,0.170624024400816,0.159529187147707,0.474734613179329,0.0539344068475259,0.919210899717203,0.738207905043059,0.810054205895171,0.597485536278138,0,1,1,0,0
0.104318013773537,0.636622976119733,0.250838981478001,0.187064244011022,0.2321992370457,0.086447788604278,0.286706785324418,0.00991009275566623,0.207763110170431,0.402456468103518,0,0,0,1,0
0.837201401940687,0.730271041683848,0.509798487216022,0.580369301468787,0.353440616852222,0.80056543709954,0.633479036442092,0.151497801236456,0.0679918275415893,0.86752504948272,0,0,1,0,1
0.933801857618387,0.755200944421521,0.167330630539274,0.969742325405313,0.679959718265416,0.954368655228545,0.894427268052639,0.877597727026066,0.149518638978083,0.234314603564118,0,1,0,0,1
0.976934717013192,0.380373370077165,0.705524142480291,0.243075770272656,0.516279343764637,0.341708077274077,0.292503660543063,0.867630626073368,0.995597660554043,0.485626763793578,1,0,0,0,1
0.2945274002884,0.466465340790351,0.190029699342648,0.430996406906652,0.605621329769968,0.0164486384978916,0.835490066999807,0.702460636894525,0.637555864163275,0.59311903748255,1,0,0,0,1
0.599197108166916,0.479838236466175,0.838928189491276,0.0289327464732841,0.796570494586211,0.25160677758394,0.906340314171675,0.0246612106097033,0.654688454056654,0.919389912200289,1,0,1,0,0
0.624129756066994,0.783340358298302,0.390180005610404,0.634594595855969,0.574189299238175,0.646919448274777,0.759833959374965,0.00687875060459631,0.358464080991419,0.955174147929395,1,0,0,0,1
0.581273299952343,0.397483461366329,0.334318401755511,0.712258359802498,0.14542376442262,0.0849097182545536,0.321975437792772,0.2875875498561,0.145085869630184,0.554771453475125,0,1,1,0,0
0.241469205977063,0.696332174163794,0.190241391942794,0.253830539569299,0.0675772908173066,0.775908739228701,0.630519520666481,0.571603356916862,0.848423345543159,0.732091813358917,1,0,0,0,1
0.1259168340292,0.576436936347778,0.202339246731165,0.490619426528396,0.221883777450379,0.382875745866627,0.998600662454603,0.384014641545725,0.739783122122466,0.533175184687191,0,0,0,0,1
0.804971324697048,0.432171105532118,0.995907483460395,0.728655079229666,0.734885393006268,0.998951779749017,0.112972519336345,0.694525423497738,0.623372204038013,0.15696749754361,0,0,0,0,1
0.376369754519503,0.125408296948809,0.869422848539274,0.100492005136359,0.459009065803795,0.388798219525212,0.79152355781092,0.15765835739591,0.623711462090554,0.0798673034989736,0,0,0,0,1
0.0731820470892656,0.704630625610728,0.883442617346867,0.568348815359641,0.539298744694916,0.672300213735506,0.513051275264281,0.487872012405007,0.52136812472229,0.766396090811057,1,0,0,0,1
0.514083900563744,0.906134151442154,0.706861335934662,0.717081145474106,0.557969322399103,0.578354174239045,0.875443435514453,0.428206223792314,0.0799271630543661,0.432852485822939,0,0,0,0,1
0.564498374962514,0.219857959238458,0.940598979237979,0.00872902539666343,0.27853408996523,0.94131586037025,0.267801499621144,0.686611577832873,0.406655992166576,0.640911378554882,1,0,0,0,1
0.0956486320403641,0.591347188664187,0.901054302534853,0.416132740925915,0.895917479837167,0.0949741666434689,0.014260037305613,0.861694679848619,0.314012743984262,0.84530256945651,1,0,0,0,0
0.339211266139798,0.214885546981757,0.595668192030493,0.448550542022309,0.559292502487624,0.901742940660235,0.93182189384142,0.120260889387377,0.183231765502701,0.173158377684434,0,1,0,0,0
0.902705886038954,0.234755791310215,0.768578439530008,0.00783202987808873,0.9004749187945,0.708563023706422,0.18037214989234,0.56882585083426,0.0574986767025537,0.464447436962952,0,1,0,1,0
0.899806999509026,0.570470143126701,0.610676332996446,0.575885645429693,0.463278650533979,0.904624868379089,0.0813634307106693,0.27385367132643,0.0713952086095133,0.721634198460936,1,0,0,0,1
0.179215107043791,0.877920170062671,0.912589214636018,0.3685859007273,0.799947654760191,0.229885992944928,0.8187835451339,0.679791439574493,0.993974317219475,0.927282355518416,1,0,0,0,1
0.362034199588809,0.273725481137645,0.0446713690360711,0.991586794803929,0.846137446824655,0.462881960795686,0.846772342840211,0.465946670545932,0.126349762686085,0.646868525283762,1,0,0,1,0
0.0785877862844661,0.298255713595854,0.100946757770103,0.893471553489426,0.811107865568025,0.872996929209368,0.956897107212561,0.735644323905953,0.462077639729542,0.856638347411537,0,1,0,1,0
0.283455865412248,0.442709953209914,0.20666337168028,0.120397896836983,0.974139618589067,0.0708942173769153,0.14849580380255,0.228830575217319,0.268843028204006,0.750303945571229,0,0,1,0,0
0.673816777869147,0.539171649375332,0.260525113138046,0.889720574354753,0.352568806709711,0.164618337742204,0.0471855909003568,0.87687764472295,0.303685832308077,0.272438649747437,0,0,0,0,1
0.0164539933076967,0.800289144982035,0.868909366538203,0.804959705580906,0.053463606957297,0.889507034952208,0.0914436769418642,0.717489403550522,0.192943294854317,0.195087211107594,0,0,0,0,1
0.144326267750291,0.943489543593233,0.151062114593467,0.566663153492144,0.510700546924613,0.199535940753464,0.569665240302542,0.173115836372343,0.852880581715543,0.0970441002318343,0,0,0,1,0
0.409646249859332,0.0269436939227904,0.16144805002434,0.0614899059400802,0.74905194880724,0.24191816805408,0.632348304307456,0.456944967914977,0.353393869928154,0.183565342722228,0,0,0,1,0
0.837860846509123,0.889703651825123,0.32271971865114,0.758815527111849,0.287817482302391,0.804637577530367,0.42402003881959,0.893404315264222,0.550055968862228,0.107913463575368,0,1,0,0,1
0.1964292449964,0.841869128624527,0.715966647838521,0.431654526550972,0.84964872657046,0.736096643319356,0.0621612039858717,0.690553917698265,0.287188767839166,0.76607415114242,1,0,0,1,0
0.686230412837923,0.390552794389879,0.546453566120833,0.188880339229189,0.172851639789867,0.170799476675543,0.115909635537255,0.471061284088069,0.37579379366759,0.426512065000684,1,0,0,0,1
0.794873865389235,0.683478101001382,0.0605127071838969,0.278406773140175,0.207410343049129,0.517475310460993,0.541234823274093,0.550652528115352,0.843331478761015,0.880841429844531,1,0,0,0,1
0.959563852147415,0.420515463113722,0.570175676529558,0.941875647747295,0.111768976253903,0.903356711178304,0.783803067487549,0.0785935349750373,0.0394381007686536,0.355525260549225,0,0,0,0,1
0.507683962221382,0.260012671493579,0.971929764162912,0.37905123099706,0.0673183208863812,0.607254202859798,0.178630403386915,0.385213533033636,0.0768676592725354,0.0993320694408149,0,0,0,0,1
0.858990155649819,0.529586004187153,0.907255949096965,0.755902964571035,0.165383250159505,0.063813258071817,0.165385189023794,0.417045645092726,0.240675830715888,0.374361743622906,0,0,1,0,1
0.939808395723535,0.257129834331797,0.914233097101176,0.414606158373638,0.0567996881980137,0.834150856921927,0.958771399461339,0.0486822754247568,0.603498857529741,0.102172449103003,0,1,1,0,0
0.923970998918588,0.0953591290794654,0.973191390709762,0.717200130922248,0.0179383825060508,0.301390162925431,0.6004696893634,0.700641567688279,0.195504841492741,0.597194855367164,0,0,1,0,1
0.379364266170336,0.27688590868724,0.715544535792782,0.0183264435842702,0.965567211884295,0.506507240227454,0.140692099137079,0.141278256663012,0.772301591111996,0.200217003423697,1,0,0,1,0
0.35750696898583,0.605842962495224,0.387865635940469,0.653920028185853,0.44682676777984,0.788843901246864,0.304594179084808,0.554172423680146,0.413839436073364,0.261469493952934,1,0,0,0,1
0.369125586348232,0.286597593498848,0.0248963044500651,0.383142918235205,0.518479373767964,0.0407754655512191,0.2116221570845,0.874995287233276,0.0749636060345078,0.561792371124793,1,0,0,0,1
0.0657440397000802,0.0733136595532499,0.672985453316288,0.243613830813183,0.247797329351442,0.702907674158004,0.745427350980418,0.214721720197697,0.143412362464502,0.498958822253422,0,1,0,0,1
0.223883057203379,0.473642680980109,0.649908828982073,0.973040902629899,0.830556090895457,0.0902824608598884,0.0945463480714925,0.750477399558143,0.196299380582378,0.832320504143272,1,0,0,1,0
0.230654056238616,0.799034702667527,0.691017324688534,0.113428793939045,0.845987205858517,0.928800608466582,0.145285150255583,0.425360102365997,0.823471459867787,0.712089283948554,1,0,0,0,1
0.683583854585733,0.896777061266821,0.361744363061963,0.0633178879879799,0.678905701313995,0.48041601547433,0.529687128020371,0.566524708028527,0.06862941137314,0.626507163437364,0,1,0,0,1
0.0128726826367942,0.804396551577765,0.53327910520108,0.0983085498530828,0.186529713730075,0.712016010847098,0.991533649678705,0.031764744312034,0.787289627619813,0.626137763021731,1,0,0,0,0
0.876416985883655,0.285262350463675,0.438094792580303,0.174779764904188,0.573231440679428,0.245127575333765,0.704436051494235,0.0766093753650283,0.764324706917696,0.666100602771555,1,0,0,0,0
0.816101224487272,0.381378815418844,0.881973959901386,0.262777484516022,0.500776901509207,0.812869013644345,0.149934172811877,0.315224229444423,0.845212586519371,0.623386758070733,1,0,0,0,1
0.3707024014602,0.360828698686529,0.0323422747667748,0.140329398654631,0.928619484441269,0.834125046515921,0.642100658200905,0.16619062736872,0.905123379300807,0.659787659643279,0,0,0,1,0
0.355816560393134,0.252434263645525,0.784886524840057,0.445979722060404,0.737224702409789,0.333893752507929,0.202771757287704,0.724334239731195,0.10402908748655,0.623349402261897,0,0,1,0,0
0.360804432302079,0.914478183852742,0.361641037026861,0.883115201100872,0.0749631804326926,0.965223282986232,0.563734072786483,0.190144777635868,0.568967730615765,0.682386678602501,0,1,0,0,1
0.402931378389426,0.682812960132609,0.425260500916846,0.730448223599965,0.16622686937669,0.594339219151569,0.123983794227546,0.979800184004716,0.782690161151777,0.791905216967407,1,0,1,0,0
0.850327185476977,0.268374178223177,0.720199249090512,0.927818929600826,0.431134340001141,0.0160309912612951,0.931882728140416,0.345681103005044,0.288466528779327,0.529149395627137,0,1,0,0,1
0.514765034095972,0.878818979339361,0.333259709489486,0.300860149981981,0.932827514207367,0.136754539782215,0.190664489346875,0.51880750315923,0.920268451821309,0.204500866781928,1,0,0,1,0
0.490935787557471,0.0156445014396389,0.529100033982499,0.526167574248159,0.473253871625654,0.216902904834645,0.328970779182833,0.924123038366993,0.725690211399042,0.506551915893806,1,0,0,0,1
0.0734642757162713,0.108095059723984,0.0980176645817533,0.729954065218877,0.0819409720777622,0.300830286818501,0.56042843779454,0.326710603746895,0.448834988050298,0.988222477084127,1,0,0,0,1
0.766957616787777,0.520144319136452,0.945243966988066,0.667824296160071,0.518694793587146,0.0777993911947579,0.195700532925807,0.437626862824345,0.856814463422721,0.94205166003433,1,0,0,0,1
0.463517414838297,0.188568388827333,0.113775616457345,0.200605000210382,0.702709640721316,0.936726101767546,0.505432773143691,0.198267533508384,0.628160595737919,0.873120501758566,0,1,0,0,1
0.473915078071838,0.73646733144788,0.964674262258217,0.72534818427207,0.0599501148642444,0.175748931820144,0.372937982959854,0.689099124766676,0.637613827501875,0.689634116938535,0,0,0,0,1
0.956148691834557,0.865689561708161,0.7806483096695,0.188622345093486,0.342562162830919,0.580745829561672,0.284101712499606,0.635255358182984,0.0733879646289446,0.597217719369736,1,0,0,0,1
0.159217937630901,0.377139673176931,0.840656911612707,0.270643312527401,0.913345519280301,0.807999536206824,0.379002378283514,0.261210190465709,0.00266959629339591,0.317513109880155,0,0,0,1,0
0.252690877941258,0.236719092319644,0.28247364871933,0.273242535254716,0.81524934416459,0.207066044862554,0.769327198876025,0.828004759733969,0.287073854322703,0.0971180504629267,0,0,0,0,1
0.60865651369143,0.784113970766479,0.453016854389275,0.63442622378576,0.668599099149668,0.472733111349898,0.876562495514005,0.564215493399584,0.54975372777888,0.499071789581929,1,0,0,0,1
0.243846907521033,0.966031202101933,0.485221376561786,0.666155255210179,0.30080860299127,0.265290555130504,0.809441778563603,0.184312933227323,0.981766913384126,0.496073674879666,0,0,0,0,1
0.388816213200555,0.756910627222082,0.755236991084906,0.266263842944324,0.439948203243918,0.26774906616562,0.0897200649065136,0.491432282684546,0.193361849441816,0.690330399757129,0,0,0,0,1
0.947171185845255,0.296354715583114,0.936132851691912,0.211326613339012,0.683017561276508,0.766694336687814,0.718574850525853,0.381930866195193,0.135190108409386,0.203608573344367,0,0,0,0,1
0.0491517496674024,0.741060952904147,0.757344955038583,0.19715104385979,0.0524731144506277,0.653123755362837,0.0495582558637883,0.188481034631926,0.833881977081563,0.535696345161901,0,0,0,0,1
0.627498269837374,0.158684899927719,0.0285046980843441,0.975881812755856,0.666122286931872,0.523276382231013,0.552161574968595,0.0156157036994418,0.0652962418371074,0.43963934184956,1,0,0,0,0
0.417498633483391,0.246740543154961,0.863722505967258,0.0646369173333853,0.757961887412107,0.599626295917385,0.28893621113816,0.947382889655327,0.64187915952187,0.191270170307932,1,0,0,0,1
0.109177321928374,0.833223888646771,0.954167616936539,0.057855945490247,0.954324418274525,0.64926144606128,0.0795819209158527,0.231332119937511,0.0268329891953861,0.44669564028611,1,0,1,1,0
0.358802264590468,0.469407773895,0.367834298088714,0.166296234113825,0.923254456619073,0.729679251622995,0.20914236296789,0.246123658327069,0.475059494740686,0.576169071679607,1,0,0,0,1
0.567680983861079,0.106292519720062,0.501551443785592,0.605498222830717,0.912063647223688,0.6601924399952,0.569886880423733,0.584182191361623,0.136917613128591,0.081477568529532,0,0,0,1,0
0.749408581452415,0.72567438102839,0.276006784733204,0.026428037072123,0.177818186342959,0.384449326827938,0.195980391789577,0.0299537850177962,0.668697645609215,0.978991715931771,1,0,0,0,1
0.462224422933885,0.748450656372526,0.464533079754771,0.778114081224372,0.0305062516371731,0.337523726758688,0.000514019200353544,0.888525422976601,0.382361294206153,0.732882538696208,0,0,0,0,1
0.291416329072866,0.357635178055025,0.0961765441337007,0.0995537150079437,0.805144218693762,0.784887463874025,0.0133344320227423,0.184893794780173,0.968033721329053,0.758286409266353,1,0,0,0,1
0.00508145541973326,0.248366264539386,0.313316622207487,0.217907331580824,0.460129320802416,0.598479743839931,0.323638125836677,0.384906068843557,0.327925156983366,0.704941556156453,0,1,1,0,1
0.410437234428118,0.728412764239034,0.746000183297594,0.334852623362358,0.620857829428247,0.0292547461355438,0.276084878155061,0.884877277980377,0.94704374212462,0.874368052037801,1,0,0,0,1
0.497798776885863,0.83134940223688,0.913243563214138,0.630851818069727,0.167592820611078,0.375965865699871,0.643585956372895,0.462779236036811,0.0699394217839345,0.902217033432886,0,1,0,0,1
0.495347058761604,0.565271668301408,0.486794982619035,0.296112332896938,0.659841005775636,0.347958725546487,0.259152984441083,0.490101890669884,0.440394001987073,0.770674919043072,1,0,0,0,0
0.39659637765171,0.716402126891961,0.71230466489176,0.386527436502794,0.691348325085655,0.992819746581215,0.138520467122315,0.856603514203172,0.166522593702653,0.217168679721644,0,0,0,0,1
0.517289174959856,0.798362470975996,0.622495477317621,0.134728084016049,0.632995063494635,0.0144819071085497,0.173036000670693,0.772440471776816,0.772561183574068,0.694316584349978,1,0,0,0,1
0.580678663644404,0.98161100503735,0.216380502577849,0.225810440941966,0.288031321705578,0.428195777350374,0.46272926252644,0.796920798683052,0.0870613697784158,0.0691822455015944,0,0,0,1,0
0.446125604657236,0.576587094362675,0.268258899332854,0.653046338089436,0.754723520758591,0.0284613379796039,0.453496108996584,0.345136010813491,0.912728084619222,0.574979918310988,1,0,0,0,1
0.411393939611255,0.629834443520057,0.124424646549894,0.725634707956275,0.051531554474191,0.251661519987747,0.712370994702978,0.783773862662587,0.463480595536729,0.63526027774281,1,0,0,0,1
0.482398571890526,0.989077443165059,0.338453466748994,0.269917622625619,0.446621028978331,0.769829679489249,0.467024142811313,0.978261149631679,0.233728191539428,0.865499005614364,1,0,0,0,1
0.89710098479119,0.848741187656084,0.353875630472869,0.280667326721029,0.275373038950883,0.752401791569158,0.736332174617273,0.948617828742244,0.103300701998237,0.00673164782775271,0,0,1,0,0
0.56713656228753,0.382042721814721,0.794303978336599,0.0981365861640506,0.712609741761634,0.810585544470407,0.160618770447959,0.614877800330507,0.38597929043781,0.114277678673792,0,0,0,0,1
0.873376830787995,0.742068691977538,0.742100076062202,0.168631300224784,0.392994351943943,0.704507561686773,0.393435626849346,0.810232275267136,0.122649764706628,0.683111846988244,1,0,1,0,1
0.0883746141603782,0.536815931609085,0.0445558904137192,0.686478397670446,0.175260463861209,0.051602204202192,0.193571509330571,0.190716477591717,0.903445020431472,0.943737212391199,0,0,0,1,0
0.650155203160394,0.307450560205459,0.813457266452426,0.312566048835619,0.33308726443133,0.996735349969157,0.0430399554469511,0.550916555144074,0.341482647844175,0.539901298615903,1,0,0,0,1
0.93362689452673,0.695414780830182,0.739321462013008,0.063642641582346,0.0935412939529813,0.659509877695925,0.455692669137965,0.690213658355141,0.930573098292787,0.147977613354403,1,0,0,0,1
0.578745236796464,0.970497041002592,0.969754116418586,0.886523268324329,0.936288820803441,0.753195302189263,0.504472706328642,0.358081620624282,0.81138107260808,0.186740523933249,1,0,0,0,1
0.973565559757067,0.317414229347343,0.0320400411387177,0.322905743222367,0.180101071073376,0.992965631070119,0.337757792086272,0.260968293109788,0.926710599936697,0.252683259009171,0,0,1,0,1
0.480095861135588,0.85221588812617,0.650551434549384,0.940558946482952,0.985167888453454,0.0232804453774692,0.0814624834746089,0.377161594590341,0.905644915075478,0.932603720726544,1,0,0,0,1
0.687577885824422,0.721144448444052,0.549731666911293,0.167667227037523,0.420175677389728,0.83310338042657,0.282205582663268,0.068813948368431,0.485607084892098,0.553610737666431,0,0,1,0,1
0.736620419713643,0.627662885071484,0.426064390329258,0.519650775090692,0.0543743587392621,0.737516350963973,0.15473145163334,0.46622495412866,0.164606116927665,0.140398476442631,1,0,0,0,0
0.808209322344094,0.989277406187895,0.383622620933397,0.457929462734133,0.519520790525533,0.270376993389667,0.0169119230072724,0.00788818640222211,0.767017741575759,0.484319378323307,1,0,0,0,1
0.20109699190544,0.402908807361503,0.0322506187838393,0.507084219213194,0.537188015005288,0.427659663907412,0.452258676232047,0.599732324467673,0.269382385589111,0.511248166115314,1,0,0,0,0
0.507975258783135,0.239256911724532,0.756074834647967,0.229108616541843,0.518879454640923,0.880283091737347,0.371666862221162,0.647830174377121,0.997148209098887,0.459313190805963,1,0,0,0,1
0.00988556991853196,0.614935679732462,0.60040264511047,0.952985664798269,0.103643912713376,0.455867151039587,0.562924046415013,0.256033304361936,0.387636722820128,0.566571788293849,1,0,0,0,0
